0,1,2,3,4,5,6,7,8,9
0.5034629593308501,-0.24777994498979283,0.3895882344877145,-0.44398394372399835,-0.5708285694463279,0.0845522857274854,0.5063941676417302,0.11752541277324731,-0.05755647321857037,-0.16783935297874872
-1.1486774338519088,0.6790784866032477,-0.5505061690076899,1.134469088070175,2.0715801019587565,2.2686789957611637,0.2618892989369721,0.2570742215266686,-1.957804488595253,-0.1443386474770331
-0.4026880844065375,-0.5053866156166833,0.3384038474188785,-0.41930626561568834,-0.9977479473100559,-0.5203585501469334,-0.19353261608466116,-1.6931150267639468,-0.04010483759287634,0.5199199410093994
-0.24007335791501966,1.4465373684528975,-1.1790871548310513,0.07743938168872455,-0.7108153304492146,-0.37755511500527655,-1.7134670189229049,0.026188371655528824,-1.573569666387052,-1.1116259390377539
-0.7912202573542216,2.101033835361187,1.0308645734985769,0.8658187841148299,-0.3983228889221176,0.041537482186571335,0.6789670803883406,-0.8394235365381293,-0.5978735473157599,1.6377343763114687
-0.003857390407033287,0.6141845880389654,-0.7278609431047834,0.4505534823201442,0.7596111735143691,0.6989021126066963,0.1068936480013408,-0.7380102710128623,-2.4365569146464887,0.19798645433679965
1.5183046543457566,0.21123227034414008,0.6527308949016246,0.1355830407752789,-0.7922420735620329,1.3380185692212376,1.1761263228602448,-0.20759791286240933,-1.1231323410645009,-0.08648449006833091
-0.23236283425807738,-0.6048798252723068,0.05998287635172962,2.3998799605713015,0.829008017471721,0.9245061541227542,-0.8373799989454486,-0.2966363452982255,-0.695058439372875,-0.06507308618710413
1.1049686167279638,0.5126558999306305,-1.5161068422113968,1.1794326347523745,-0.12196625061927324,0.19331698782214818,-0.14474422074165594,-0.25204841216243934,0.9121391117684373,0.5689710097453645
0.32914532732738383,0.9981705886937016,0.29264840193517505,1.24552071199394,0.012695255015936687,-0.1557292506775546,-0.04863910529004953,-0.3642171834561591,-1.3234657036145017,-0.23431862450197977
0.10729990235914505,-0.14964256569703044,0.969966217045005,-0.48061587050771887,-0.22850767296893199,-1.7347642549369489,0.864662581057508,-0.29992330031811126,-0.3468228576258925,0.8505912628908804
0.30607916242970423,-0.0578788284601713,0.3887397464495134,-0.20517355475140847,-1.2896705574411302,0.038634947823460906,-0.49283790600684196,1.2223151409235047,-0.5577826574890634,1.386704729396322
-1.1098768009412536,0.19788839994514962,1.6756749672633804,-0.2373693972005275,0.5902494427803333,0.20799123629711544,0.8902057648744678,-0.5322328942662555,1.2162212792673195,0.023720605372071955
-0.34019528109986286,-1.9375780170363623,1.662675998097661,0.6367959152634981,0.5989553425952735,-1.0301404030106511,-1.7159852814107233,-0.43453001902946814,-0.4298001245417703,0.2789779552446736
0.3322834788721699,-0.29388923366503283,-0.45855459071404125,0.582300288365592,0.5155590175858908,0.28049518215460556,-1.2736199796166392,0.5655931845101594,-0.27055012379443844,0.9938398989747408
-0.32715782589847925,-1.6073722116402245,0.1463214297227097,0.007635116015049039,0.009111469849576786,0.3388128388659403,-1.058549414221922,-0.26499534503574534,-1.2875848062667996,-0.4019848760878636
-0.4112548300834881,0.757832960880589,-0.9449998654642886,0.4367339821679033,0.41197883830384185,-1.1295682831365401,-2.0225996485648805,-0.26174150369255267,0.13235156197955486,0.5814561874474665
0.47272200673341186,1.3176586952056406,1.0404914329476898,1.5274746829219907,0.16729556749320432,1.2412215744992525,2.1801767544597053,-0.4484791921805276,0.3974952607270779,1.1502801827486278
0.1805377084338374,0.5751171026820207,0.11643079481987301,-0.6651953890077056,-0.7279626184237128,-0.8608181695800302,0.13356007315326382,-0.5585574640192988,0.7899206152233351,0.9705695803004062
-0.21106898715221165,1.7717231282826003,1.6294399859962359,-1.0370804684071158,0.4873445184638744,1.9339994581929094,0.22234500202089394,0.40824172110395723,0.8166790603344363,0.4963181267195074
0.6880960974970293,0.9651519070688324,0.03692992131695241,0.9375091735244628,0.788782766355954,-0.21538205751425316,-0.12529237948079164,1.0234607572925811,-0.5263276073958663,0.8048192917144861
-1.7986985618118487,-0.6933168849161848,-0.39615288587283404,0.5653539855725846,-1.4767689640543502,-1.1506890710937978,0.27611164056113224,-0.398531699774141,-0.8117312684540793,-0.36962251050777695
-0.4487885217894271,0.6654920357369355,0.15587792736332695,-0.7398005150832131,-1.2605722794078398,-0.9704533060436493,0.5996689221565159,0.2140745432300334,1.125455518340515,1.35153608493369
-1.3026249113987207,0.15021462219597045,-0.5313294154845258,0.4208449966899081,0.6953540137804912,0.5080871600861259,-0.8479997846225755,-0.7109250408710526,0.8313223068859925,0.5072808941988827
-0.6498974074644137,-0.4324231909189185,0.010842215926967868,1.492836204266598,0.20967689619906965,1.3942970563233823,-0.2998455099639941,-0.25644565040590334,1.1502608628660054,-0.3186213474783674
-1.3864681665771486,-1.4329979203808216,0.4144152415664673,-0.6622396812074629,1.1596351185399083,1.0208373167242806,0.6942486741268644,-0.10577080888172774,1.273640435524927,0.8057494735922703
0.7546216371068216,-0.35697486486560415,1.701652632176388,-0.3172911378739952,0.08713432237005936,-0.25089895503588316,-0.9632368105045926,0.362602585802777,-0.7446848167466037,0.49847680666592636
1.3248581971263154,-1.4722398239216588,0.5664075689061262,-0.8208677332168414,0.8926475063260728,0.4366604518175847,0.02309893845348812,0.1147597108425287,-0.6981516561830629,-0.1534118948237536
-0.7564265208997507,0.09617828058888182,-0.25485918290538173,-0.3824586832591181,-0.5886187481301758,0.3703231500744263,0.7460233458213699,-0.5621568850744184,-1.7041405267027379,0.23618182617122596
0.0006197286701637517,1.753744560816146,-0.17459712678232148,0.3440663817663324,-0.06351568071272898,-0.5461079919889845,0.7382350154827332,-2.030171834216665,0.2616524139678788,0.35686585026954065
-1.1839286219295115,1.195622613520697,-0.17476158509721393,-0.9359558802237073,1.103700443189324,-0.6385111094351059,-0.5907650046680532,-1.99262225289162,0.7659435068392152,0.0024259028402941834
1.078976642403263,-0.500391579748944,-0.03482784569159131,0.45336372298431343,-0.4823083381305218,-1.106142296764775,2.3337771660741264,-0.6501543879871299,-0.6045472042873643,-1.139994591051935
-0.5902634826343661,-1.795446838795194,-1.3604907900951153,0.5866127348024955,1.0523754379977368,-0.6187558902740603,0.3899760992263624,-0.26392834155554984,0.03422615598671761,-0.04627738125974633
-0.883792543638664,0.49598241429326667,0.9070868181382609,-1.6944892393074271,1.6433550282733436,-1.099777642890394,0.5227240154384385,-2.2094600220751555,0.66563694847346,-1.7619548967418288
0.7706229129836458,0.3516325759984227,-0.42479874344140783,1.3307677165340144,-0.4333890584418897,-1.6034231410616568,1.1850160000127425,-1.3352990110363452,0.4040777053427015,0.4555971698476716
0.7704814519348007,-0.9415632862586117,1.7847475951747798,-0.25254199051236376,2.5822744204947568,-0.20157889146633953,0.8021500908441304,-0.04597729860648333,0.18315751692012724,1.0431597060342308
-0.14603007953701222,-2.3390898093577577,0.34089105305719775,-1.0900167873766629,0.6948298971338334,0.4176912617167325,-0.44423304601956703,1.3767556148856568,-0.3872174434656739,0.3821368320017295
-0.2748205649677348,0.21230636239123585,0.12060876071818595,-0.02640748396145299,0.7547690188175348,-1.4790684527914157,-0.9120441107087829,-0.7322262033227644,-0.2227623298190283,-0.40461460124547194
-0.67127374632846,1.2791967913587516,-1.5317944150543907,0.23146581558171664,-0.9879309484482608,0.4721144596395316,-0.0237901518265281,-0.5677990572575821,1.456891779518187,-1.5768881092199922
2.733125175190071,-1.8281354514642474,2.007796266206702,-2.192608861201747,0.9768517528262075,-0.7074502055681364,-0.20750262845933698,0.9601849035337232,-0.29783762625454907,0.14190184950809123
-0.5149307736914487,-0.19627591906373146,-0.7078829717549623,-0.691205555663119,0.3454274485126275,-0.9544900671707323,-0.29442208392448654,0.026955766366753574,0.7043338585727164,0.008073186418393347
